version,case,theta_opt,beta_opt,theta_over_pi,beta_over_pi,r,P_valid,is_selected_r
V5,08_2d_medium_clustered_obstacles,3.029392915961586,0.7573482289903966,0.9642857142857143,0.24107142857142858,40,0.32507324744646476,0
V5,08_2d_medium_clustered_obstacles,3.029392915961586,0.7573482289903966,0.9642857142857143,0.24107142857142858,41,0.3208043353689532,0
V5,08_2d_medium_clustered_obstacles,3.029392915961586,0.7573482289903966,0.9642857142857143,0.24107142857142858,42,0.42602173969409046,0
V5,08_2d_medium_clustered_obstacles,3.029392915961586,0.7573482289903966,0.9642857142857143,0.24107142857142858,43,0.5339261809914383,0
V5,08_2d_medium_clustered_obstacles,3.029392915961586,0.7573482289903966,0.9642857142857143,0.24107142857142858,44,0.6537950251755574,0
V5,08_2d_medium_clustered_obstacles,3.029392915961586,0.7573482289903966,0.9642857142857143,0.24107142857142858,45,0.6348885653823456,0
V5,08_2d_medium_clustered_obstacles,3.029392915961586,0.7573482289903966,0.9642857142857143,0.24107142857142858,46,0.822389286626137,0
V5,08_2d_medium_clustered_obstacles,3.029392915961586,0.7573482289903966,0.9642857142857143,0.24107142857142858,47,0.5525373659330172,0
V5,08_2d_medium_clustered_obstacles,3.029392915961586,0.7573482289903966,0.9642857142857143,0.24107142857142858,48,0.6591835991345412,0
V5,08_2d_medium_clustered_obstacles,3.029392915961586,0.7573482289903966,0.9642857142857143,0.24107142857142858,49,0.5344593710284664,0
V5,08_2d_medium_clustered_obstacles,3.029392915961586,0.7573482289903966,0.9642857142857143,0.24107142857142858,50,0.4081113921765945,0
V5,08_2d_medium_clustered_obstacles,3.029392915961586,0.7573482289903966,0.9642857142857143,0.24107142857142858,51,0.3569955841592029,0
V5,08_2d_medium_clustered_obstacles,3.029392915961586,0.7573482289903966,0.9642857142857143,0.24107142857142858,52,0.4266144357064391,0
V5,08_2d_medium_clustered_obstacles,3.029392915961586,0.7573482289903966,0.9642857142857143,0.24107142857142858,53,0.47047435762152995,0
V5,08_2d_medium_clustered_obstacles,3.029392915961586,0.7573482289903966,0.9642857142857143,0.24107142857142858,54,0.606482782237258,0
V5,08_2d_medium_clustered_obstacles,3.029392915961586,0.7573482289903966,0.9642857142857143,0.24107142857142858,55,0.48384251215025,0
V5,08_2d_medium_clustered_obstacles,3.029392915961586,0.7573482289903966,0.9642857142857143,0.24107142857142858,56,0.7114775578141216,0
V5,08_2d_medium_clustered_obstacles,3.029392915961586,0.7573482289903966,0.9642857142857143,0.24107142857142858,57,0.603050154564497,0
V5,08_2d_medium_clustered_obstacles,3.029392915961586,0.7573482289903966,0.9642857142857143,0.24107142857142858,58,0.5644484549616859,0
V5,08_2d_medium_clustered_obstacles,3.029392915961586,0.7573482289903966,0.9642857142857143,0.24107142857142858,59,0.44227246246158164,0
V5,08_2d_medium_clustered_obstacles,3.029392915961586,0.7573482289903966,0.9642857142857143,0.24107142857142858,60,0.4191201080953786,0
V5,09_2d_rectangular_window,0.028049934407051724,0.4347739833093017,0.008928571428571428,0.13839285714285715,1,0.3632579404034586,0
V5,09_2d_rectangular_window,0.028049934407051724,0.4347739833093017,0.008928571428571428,0.13839285714285715,2,0.3402966045602911,0
V5,09_2d_rectangular_window,0.028049934407051724,0.4347739833093017,0.008928571428571428,0.13839285714285715,3,0.32700666227391534,0
V5,09_2d_rectangular_window,0.028049934407051724,0.4347739833093017,0.008928571428571428,0.13839285714285715,4,0.31855103233304327,0
V5,09_2d_rectangular_window,0.028049934407051724,0.4347739833093017,0.008928571428571428,0.13839285714285715,5,0.3150984280675352,0
V5,09_2d_rectangular_window,0.028049934407051724,0.4347739833093017,0.008928571428571428,0.13839285714285715,6,0.3113904708088713,0
V5,09_2d_rectangular_window,0.028049934407051724,0.4347739833093017,0.008928571428571428,0.13839285714285715,7,0.31778468953008343,0
V5,09_2d_rectangular_window,0.028049934407051724,0.4347739833093017,0.008928571428571428,0.13839285714285715,8,0.31352228699369933,0
V5,09_2d_rectangular_window,0.028049934407051724,0.4347739833093017,0.008928571428571428,0.13839285714285715,9,0.3024126119800302,0
V5,09_2d_rectangular_window,0.028049934407051724,0.4347739833093017,0.008928571428571428,0.13839285714285715,10,0.3056322711333917,0
V5,09_2d_rectangular_window,0.028049934407051724,0.4347739833093017,0.008928571428571428,0.13839285714285715,11,0.30521195256346334,0
V5,09_2d_rectangular_window,0.028049934407051724,0.4347739833093017,0.008928571428571428,0.13839285714285715,12,0.3119656765448373,0
V5,09_2d_rectangular_window,0.028049934407051724,0.4347739833093017,0.008928571428571428,0.13839285714285715,13,0.30954945646754317,0
V5,09_2d_rectangular_window,0.028049934407051724,0.4347739833093017,0.008928571428571428,0.13839285714285715,14,0.29819448758442224,0
V5,09_2d_rectangular_window,0.028049934407051724,0.4347739833093017,0.008928571428571428,0.13839285714285715,15,0.31419047089531993,0
V5,09_2d_rectangular_window,0.028049934407051724,0.4347739833093017,0.008928571428571428,0.13839285714285715,16,0.3170854360646025,0
V5,09_2d_rectangular_window,0.028049934407051724,0.4347739833093017,0.008928571428571428,0.13839285714285715,17,0.29092904312344164,0
V5,09_2d_rectangular_window,0.028049934407051724,0.4347739833093017,0.008928571428571428,0.13839285714285715,18,0.28981580484567,0
V5,09_2d_rectangular_window,0.028049934407051724,0.4347739833093017,0.008928571428571428,0.13839285714285715,19,0.3238425744106971,0
V5,09_2d_rectangular_window,0.028049934407051724,0.4347739833093017,0.008928571428571428,0.13839285714285715,20,0.3560857600431103,0
V5,09_2d_rectangular_window,0.028049934407051724,0.4347739833093017,0.008928571428571428,0.13839285714285715,21,0.38840291976359353,0
V5,09_2d_rectangular_window,0.028049934407051724,0.4347739833093017,0.008928571428571428,0.13839285714285715,22,0.4680604236089073,0
V5,09_2d_rectangular_window,0.028049934407051724,0.4347739833093017,0.008928571428571428,0.13839285714285715,23,0.6056718157882489,0
V5,09_2d_rectangular_window,0.028049934407051724,0.4347739833093017,0.008928571428571428,0.13839285714285715,24,0.7431242692128059,0
V5,09_2d_rectangular_window,0.028049934407051724,0.4347739833093017,0.008928571428571428,0.13839285714285715,25,0.793544999356219,1
V5,09_2d_rectangular_window,0.028049934407051724,0.4347739833093017,0.008928571428571428,0.13839285714285715,26,0.7473294667155761,0
V5,09_2d_rectangular_window,0.028049934407051724,0.4347739833093017,0.008928571428571428,0.13839285714285715,27,0.694851034346623,0
V5,09_2d_rectangular_window,0.028049934407051724,0.4347739833093017,0.008928571428571428,0.13839285714285715,28,0.6377959578347583,0
V5,09_2d_rectangular_window,0.028049934407051724,0.4347739833093017,0.008928571428571428,0.13839285714285715,29,0.5442189108980254,0
V5,09_2d_rectangular_window,0.028049934407051724,0.4347739833093017,0.008928571428571428,0.13839285714285715,30,0.45488290170375356,0
V5,09_2d_rectangular_window,0.028049934407051724,0.4347739833093017,0.008928571428571428,0.13839285714285715,31,0.3728961498456763,0
V5,09_2d_rectangular_window,0.028049934407051724,0.4347739833093017,0.008928571428571428,0.13839285714285715,32,0.31872243212232887,0
V5,09_2d_rectangular_window,0.028049934407051724,0.4347739833093017,0.008928571428571428,0.13839285714285715,33,0.3075002548075592,0
V5,09_2d_rectangular_window,0.028049934407051724,0.4347739833093017,0.008928571428571428,0.13839285714285715,34,0.3028183932373352,0
V5,09_2d_rectangular_window,0.028049934407051724,0.4347739833093017,0.008928571428571428,0.13839285714285715,35,0.29756631338483386,0
V5,09_2d_rectangular_window,0.028049934407051724,0.4347739833093017,0.008928571428571428,0.13839285714285715,36,0.2946201545215714,0
V5,09_2d_rectangular_window,0.028049934407051724,0.4347739833093017,0.008928571428571428,0.13839285714285715,37,0.3087189106089196,0
V5,09_2d_rectangular_window,0.028049934407051724,0.4347739833093017,0.008928571428571428,0.13839285714285715,38,0.3741483928029421,0
V5,09_2d_rectangular_window,0.028049934407051724,0.4347739833093017,0.008928571428571428,0.13839285714285715,39,0.47438251071956616,0
V5,09_2d_rectangular_window,0.028049934407051724,0.4347739833093017,0.008928571428571428,0.13839285714285715,40,0.5446238490213497,0
V5,09_2d_rectangular_window,0.028049934407051724,0.4347739833093017,0.008928571428571428,0.13839285714285715,41,0.5596613131118104,0
V5,09_2d_rectangular_window,0.028049934407051724,0.4347739833093017,0.008928571428571428,0.13839285714285715,42,0.5403297249137611,0
V5,09_2d_rectangular_window,0.028049934407051724,0.4347739833093017,0.008928571428571428,0.13839285714285715,43,0.4809251299500823,0
V5,09_2d_rectangular_window,0.028049934407051724,0.4347739833093017,0.008928571428571428,0.13839285714285715,44,0.3994297403602364,0
