version,case,theta_over_pi,beta_over_pi,r,P_valid,is_selected_r
V5,01_1d_tiny_single_gap,0.6785714285714286,0.4598214285714286,7,0.3254100809031376,0
V5,01_1d_tiny_single_gap,0.6785714285714286,0.4598214285714286,8,0.0303796878997068,0
V5,01_1d_tiny_single_gap,0.6785714285714286,0.4598214285714286,9,0.4746059855286788,0
V5,01_1d_tiny_single_gap,0.6785714285714286,0.4598214285714286,10,0.0764497232703606,0
V5,01_1d_tiny_single_gap,0.6785714285714286,0.4598214285714286,11,0.0670585559571539,0
V5,01_1d_tiny_single_gap,0.6785714285714286,0.4598214285714286,12,0.3351029588734324,0
V5,01_1d_tiny_single_gap,0.6785714285714286,0.4598214285714286,13,0.0511808793498977,0
V5,01_1d_tiny_single_gap,0.6785714285714286,0.4598214285714286,14,0.4754735862159575,0
V5,01_1d_tiny_single_gap,0.6785714285714286,0.4598214285714286,15,0.024997926559372,0
V5,01_1d_tiny_single_gap,0.6785714285714286,0.4598214285714286,16,0.1481361088905942,0
V5,01_1d_tiny_single_gap,0.6785714285714286,0.4598214285714286,17,0.2372348879247386,0
V5,01_1d_tiny_single_gap,0.6785714285714286,0.4598214285714286,18,0.1586876033929712,0
V5,01_1d_tiny_single_gap,0.6785714285714286,0.4598214285714286,19,0.3755928099839992,0
V5,01_1d_tiny_single_gap,0.6785714285714286,0.4598214285714286,20,0.079700305751352,0
V5,01_1d_tiny_single_gap,0.6785714285714286,0.4598214285714286,21,0.2012443506466101,0
V5,01_1d_tiny_single_gap,0.6785714285714286,0.4598214285714286,22,0.1075698359812269,0
V5,01_1d_tiny_single_gap,0.6785714285714286,0.4598214285714286,23,0.2335798632380624,0
V5,01_1d_tiny_single_gap,0.6785714285714286,0.4598214285714286,24,0.3360743884386905,0
V5,01_1d_tiny_single_gap,0.6785714285714286,0.4598214285714286,25,0.1769077226808129,0
V5,01_1d_tiny_single_gap,0.6785714285714286,0.4598214285714286,26,0.1692519089303241,0
V5,01_1d_tiny_single_gap,0.6785714285714286,0.4598214285714286,27,0.0304287757862816,0
V5,01_1d_tiny_single_gap,0.6785714285714286,0.4598214285714286,28,0.1882606749131354,0
V5,01_1d_tiny_single_gap,0.6785714285714286,0.4598214285714286,29,0.4776919491555471,0
V5,01_1d_tiny_single_gap,0.6785714285714286,0.4598214285714286,30,0.1988286605078637,0
V5,01_1d_tiny_single_gap,0.6785714285714286,0.4598214285714286,31,0.0930586216715122,0
V5,01_1d_tiny_single_gap,0.6785714285714286,0.4598214285714286,32,0.0098600522366743,0
V5,01_1d_tiny_single_gap,0.6785714285714286,0.4598214285714286,33,0.0755914523612357,0
V5,01_1d_tiny_single_gap,0.6785714285714286,0.4598214285714286,34,0.7329086746644426,0
V5,01_1d_tiny_single_gap,0.6785714285714286,0.4598214285714286,35,0.1164644765739718,0
V5,01_1d_tiny_single_gap,0.6785714285714286,0.4598214285714286,36,0.0382389103487882,0
V5,01_1d_tiny_single_gap,0.6785714285714286,0.4598214285714286,37,0.0028221237557011,0
V5,01_1d_tiny_single_gap,0.6785714285714286,0.4598214285714286,38,0.0294482205789785,0
V5,01_1d_tiny_single_gap,0.6785714285714286,0.4598214285714286,39,0.8913190212648294,1
V5,01_1d_tiny_single_gap,0.6785714285714286,0.4598214285714286,40,0.0283205078875808,0
V5,01_1d_tiny_single_gap,0.6785714285714286,0.4598214285714286,41,0.0165841611288898,0
V5,01_1d_tiny_single_gap,0.6785714285714286,0.4598214285714286,42,0.003351389548239,0
V5,01_1d_tiny_single_gap,0.6785714285714286,0.4598214285714286,43,0.1066993680728821,0
V5,01_1d_tiny_single_gap,0.6785714285714286,0.4598214285714286,44,0.8054134157915762,0
V5,01_1d_tiny_single_gap,0.6785714285714286,0.4598214285714286,45,0.0432171323031426,0
V5,01_1d_tiny_single_gap,0.6785714285714286,0.4598214285714286,46,0.0052302321704361,0
V5,01_1d_tiny_single_gap,0.6785714285714286,0.4598214285714286,47,0.0498399721236564,0
V5,01_1d_tiny_single_gap,0.6785714285714286,0.4598214285714286,48,0.2202633418981446,0
V5,01_1d_tiny_single_gap,0.6785714285714286,0.4598214285714286,49,0.5383900726941837,0
V5,01_1d_tiny_single_gap,0.6785714285714286,0.4598214285714286,50,0.1475159350688207,0
V5,01_1d_tiny_single_gap,0.6785714285714286,0.4598214285714286,51,0.0192264226556835,0
V5,01_1d_tiny_single_gap,0.6785714285714286,0.4598214285714286,52,0.1473985846228815,0
V5,01_1d_tiny_single_gap,0.6785714285714286,0.4598214285714286,53,0.2422507479816157,0
V5,01_1d_tiny_single_gap,0.6785714285714286,0.4598214285714286,54,0.2954340277890146,0
V5,01_1d_tiny_single_gap,0.6785714285714286,0.4598214285714286,55,0.219472424365256,0
V5,01_1d_tiny_single_gap,0.6785714285714286,0.4598214285714286,56,0.1153152103058414,0
V5,01_1d_tiny_single_gap,0.6785714285714286,0.4598214285714286,57,0.2246380837751768,0
V5,01_1d_tiny_single_gap,0.6785714285714286,0.4598214285714286,58,0.1515782527570515,0
V5,01_1d_tiny_single_gap,0.6785714285714286,0.4598214285714286,59,0.2189101403699243,0
V5,01_1d_tiny_single_gap,0.6785714285714286,0.4598214285714286,60,0.174803317388294,0
V5,02_1d_main_reference,0.2142857142857142,0.4687499999999999,1,0.2798929739561906,0
V5,02_1d_main_reference,0.2142857142857142,0.4687499999999999,2,0.3088259435790445,0
V5,02_1d_main_reference,0.2142857142857142,0.4687499999999999,3,0.2315221223650502,0
V5,02_1d_main_reference,0.2142857142857142,0.4687499999999999,4,0.1769631973086981,0
V5,02_1d_main_reference,0.2142857142857142,0.4687499999999999,5,0.2422867424725469,0
V5,02_1d_main_reference,0.2142857142857142,0.4687499999999999,6,0.4524991554725515,0
V5,02_1d_main_reference,0.2142857142857142,0.4687499999999999,7,0.3920912690126996,0
V5,02_1d_main_reference,0.2142857142857142,0.4687499999999999,8,0.2351482147193753,0
V5,02_1d_main_reference,0.2142857142857142,0.4687499999999999,9,0.212413485701334,0
V5,02_1d_main_reference,0.2142857142857142,0.4687499999999999,10,0.09781372397869,0
V5,02_1d_main_reference,0.2142857142857142,0.4687499999999999,11,0.1277609153665896,0
V5,02_1d_main_reference,0.2142857142857142,0.4687499999999999,12,0.258928745307821,0
V5,02_1d_main_reference,0.2142857142857142,0.4687499999999999,13,0.5531313908405378,0
V5,02_1d_main_reference,0.2142857142857142,0.4687499999999999,14,0.5570916168886595,0
V5,02_1d_main_reference,0.2142857142857142,0.4687499999999999,15,0.2694537471944351,0
V5,02_1d_main_reference,0.2142857142857142,0.4687499999999999,16,0.0794821781952963,0
V5,02_1d_main_reference,0.2142857142857142,0.4687499999999999,17,0.0313499166507616,0
V5,02_1d_main_reference,0.2142857142857142,0.4687499999999999,18,0.1440916116527982,0
V5,02_1d_main_reference,0.2142857142857142,0.4687499999999999,19,0.2145218963352319,0
V5,02_1d_main_reference,0.2142857142857142,0.4687499999999999,20,0.4461714715940146,0
V5,02_1d_main_reference,0.2142857142857142,0.4687499999999999,21,0.6411276137211097,0
V5,02_1d_main_reference,0.2142857142857142,0.4687499999999999,22,0.4488563051798083,0
V5,02_1d_main_reference,0.2142857142857142,0.4687499999999999,23,0.0999281365190117,0
V5,02_1d_main_reference,0.2142857142857142,0.4687499999999999,24,0.0371418858169198,0
V5,02_1d_main_reference,0.2142857142857142,0.4687499999999999,25,0.1189591121915951,0
V5,02_1d_main_reference,0.2142857142857142,0.4687499999999999,26,0.0997667461313957,0
V5,02_1d_main_reference,0.2142857142857142,0.4687499999999999,27,0.2234384279698609,0
V5,02_1d_main_reference,0.2142857142857142,0.4687499999999999,28,0.6231727555515438,0
V5,02_1d_main_reference,0.2142857142857142,0.4687499999999999,29,0.7192155049318689,0
V5,02_1d_main_reference,0.2142857142857142,0.4687499999999999,30,0.2725892555258919,0
V5,02_1d_main_reference,0.2142857142857142,0.4687499999999999,31,0.0388436847015547,0
V5,02_1d_main_reference,0.2142857142857142,0.4687499999999999,32,0.0347806318851552,0
V5,02_1d_main_reference,0.2142857142857142,0.4687499999999999,33,0.0129733257298377,0
V5,02_1d_main_reference,0.2142857142857142,0.4687499999999999,34,0.0689564249188959,0
V5,02_1d_main_reference,0.2142857142857142,0.4687499999999999,35,0.5228353414680124,0
V5,02_1d_main_reference,0.2142857142857142,0.4687499999999999,36,0.8689416848540423,1
V5,02_1d_main_reference,0.2142857142857142,0.4687499999999999,37,0.441763792953564,0
V5,02_1d_main_reference,0.2142857142857142,0.4687499999999999,38,0.063714193695272,0
V5,02_1d_main_reference,0.2142857142857142,0.4687499999999999,39,0.023344979756759,0
V5,02_1d_main_reference,0.2142857142857142,0.4687499999999999,40,0.0222876958219735,0
V5,02_1d_main_reference,0.2142857142857142,0.4687499999999999,41,0.0326539889859883,0
V5,02_1d_main_reference,0.2142857142857142,0.4687499999999999,42,0.3537110202781212,0
V5,02_1d_main_reference,0.2142857142857142,0.4687499999999999,43,0.7536075089888001,0
V5,02_1d_main_reference,0.2142857142857142,0.4687499999999999,44,0.5147372442919271,0
V5,02_1d_main_reference,0.2142857142857142,0.4687499999999999,45,0.2138781811051902,0
V5,02_1d_main_reference,0.2142857142857142,0.4687499999999999,46,0.156689104230748,0
V5,02_1d_main_reference,0.2142857142857142,0.4687499999999999,47,0.0609863702549982,0
V5,02_1d_main_reference,0.2142857142857142,0.4687499999999999,48,0.0330106626898424,0
V5,02_1d_main_reference,0.2142857142857142,0.4687499999999999,49,0.1905075595249066,0
V5,02_1d_main_reference,0.2142857142857142,0.4687499999999999,50,0.4809997480003182,0
V5,02_1d_main_reference,0.2142857142857142,0.4687499999999999,51,0.5102516923353151,0
V5,02_1d_main_reference,0.2142857142857142,0.4687499999999999,52,0.4468670147122346,0
V5,02_1d_main_reference,0.2142857142857142,0.4687499999999999,53,0.3174531918823703,0
V5,02_1d_main_reference,0.2142857142857142,0.4687499999999999,54,0.0595738640676815,0
V5,02_1d_main_reference,0.2142857142857142,0.4687499999999999,55,0.0380297301846004,0
V5,02_1d_main_reference,0.2142857142857142,0.4687499999999999,56,0.1496330008475746,0
V5,02_1d_main_reference,0.2142857142857142,0.4687499999999999,57,0.2776435974242763,0
V5,02_1d_main_reference,0.2142857142857142,0.4687499999999999,58,0.4414661112248549,0
V5,02_1d_main_reference,0.2142857142857142,0.4687499999999999,59,0.5541280316668004,0
V5,02_1d_main_reference,0.2142857142857142,0.4687499999999999,60,0.3652613631167023,0
V5,03_1d_two_free_regions,0.1517857142857142,0.3437499999999999,1,0.3645698872795098,0
V5,03_1d_two_free_regions,0.1517857142857142,0.3437499999999999,2,0.3870746525866788,0
V5,03_1d_two_free_regions,0.1517857142857142,0.3437499999999999,3,0.3279164007907375,0
V5,03_1d_two_free_regions,0.1517857142857142,0.3437499999999999,4,0.4041378067790825,0
V5,03_1d_two_free_regions,0.1517857142857142,0.3437499999999999,5,0.3420469450448692,0
V5,03_1d_two_free_regions,0.1517857142857142,0.3437499999999999,6,0.2003491597692749,0
V5,03_1d_two_free_regions,0.1517857142857142,0.3437499999999999,7,0.1234847472637627,0
V5,03_1d_two_free_regions,0.1517857142857142,0.3437499999999999,8,0.1809505421116244,0
V5,03_1d_two_free_regions,0.1517857142857142,0.3437499999999999,9,0.3484648999753826,0
V5,03_1d_two_free_regions,0.1517857142857142,0.3437499999999999,10,0.643759259851402,0
V5,03_1d_two_free_regions,0.1517857142857142,0.3437499999999999,11,0.7089105541180487,0
V5,03_1d_two_free_regions,0.1517857142857142,0.3437499999999999,12,0.554905353199631,0
V5,03_1d_two_free_regions,0.1517857142857142,0.3437499999999999,13,0.3342104707633725,0
V5,03_1d_two_free_regions,0.1517857142857142,0.3437499999999999,14,0.1032402754024716,0
V5,03_1d_two_free_regions,0.1517857142857142,0.3437499999999999,15,0.1571976840958925,0
V5,03_1d_two_free_regions,0.1517857142857142,0.3437499999999999,16,0.2121893928926429,0
V5,03_1d_two_free_regions,0.1517857142857142,0.3437499999999999,17,0.5235923516290413,0
V5,03_1d_two_free_regions,0.1517857142857142,0.3437499999999999,18,0.6238115315893027,0
V5,03_1d_two_free_regions,0.1517857142857142,0.3437499999999999,19,0.8962787940780883,0
V5,03_1d_two_free_regions,0.1517857142857142,0.3437499999999999,20,0.6434180347970928,0
V5,03_1d_two_free_regions,0.1517857142857142,0.3437499999999999,21,0.4137649755756065,0
V5,03_1d_two_free_regions,0.1517857142857142,0.3437499999999999,22,0.0884937300597594,0
V5,03_1d_two_free_regions,0.1517857142857142,0.3437499999999999,23,0.1557248351699497,0
V5,03_1d_two_free_regions,0.1517857142857142,0.3437499999999999,24,0.3655327671416299,0
V5,03_1d_two_free_regions,0.1517857142857142,0.3437499999999999,25,0.432727278533071,0
V5,03_1d_two_free_regions,0.1517857142857142,0.3437499999999999,26,0.5829844496145968,0
V5,03_1d_two_free_regions,0.1517857142857142,0.3437499999999999,27,0.449228378938689,0
V5,03_1d_two_free_regions,0.1517857142857142,0.3437499999999999,28,0.5151078316603767,0
V5,03_1d_two_free_regions,0.1517857142857142,0.3437499999999999,29,0.3446778741897611,0
V5,03_1d_two_free_regions,0.1517857142857142,0.3437499999999999,30,0.308959472573333,0
V5,03_1d_two_free_regions,0.1517857142857142,0.3437499999999999,31,0.2067483139930725,0
V5,03_1d_two_free_regions,0.1517857142857142,0.3437499999999999,32,0.3772369256979783,0
V5,03_1d_two_free_regions,0.1517857142857142,0.3437499999999999,33,0.3417729080567203,0
V5,03_1d_two_free_regions,0.1517857142857142,0.3437499999999999,34,0.2750352742588406,0
V5,03_1d_two_free_regions,0.1517857142857142,0.3437499999999999,35,0.2254833771794055,0
V5,03_1d_two_free_regions,0.1517857142857142,0.3437499999999999,36,0.2101749687296927,0
V5,03_1d_two_free_regions,0.1517857142857142,0.3437499999999999,37,0.3096079966484079,0
V5,03_1d_two_free_regions,0.1517857142857142,0.3437499999999999,38,0.6091826204939357,0
V5,03_1d_two_free_regions,0.1517857142857142,0.3437499999999999,39,0.5778894960389706,0
V5,03_1d_two_free_regions,0.1517857142857142,0.3437499999999999,40,0.5077890443165238,0
V5,03_1d_two_free_regions,0.1517857142857142,0.3437499999999999,41,0.3075898752473143,0
V5,03_1d_two_free_regions,0.1517857142857142,0.3437499999999999,42,0.1355419756335137,0
V5,03_1d_two_free_regions,0.1517857142857142,0.3437499999999999,43,0.1251304420009334,0
V5,03_1d_two_free_regions,0.1517857142857142,0.3437499999999999,44,0.244369951540358,0
V5,03_1d_two_free_regions,0.1517857142857142,0.3437499999999999,45,0.4826769913290846,0
V5,03_1d_two_free_regions,0.1517857142857142,0.3437499999999999,46,0.6166006391013306,0
V5,03_1d_two_free_regions,0.1517857142857142,0.3437499999999999,47,0.9426951841520048,1
V5,03_1d_two_free_regions,0.1517857142857142,0.3437499999999999,48,0.625933803101679,0
V5,03_1d_two_free_regions,0.1517857142857142,0.3437499999999999,49,0.4106227966157872,0
V5,03_1d_two_free_regions,0.1517857142857142,0.3437499999999999,50,0.0638924849352161,0
V5,03_1d_two_free_regions,0.1517857142857142,0.3437499999999999,51,0.1711601684109693,0
V5,03_1d_two_free_regions,0.1517857142857142,0.3437499999999999,52,0.2682620278019668,0
V5,03_1d_two_free_regions,0.1517857142857142,0.3437499999999999,53,0.5135854296223736,0
V5,03_1d_two_free_regions,0.1517857142857142,0.3437499999999999,54,0.6248798781505306,0
V5,03_1d_two_free_regions,0.1517857142857142,0.3437499999999999,55,0.5919153115544862,0
V5,03_1d_two_free_regions,0.1517857142857142,0.3437499999999999,56,0.5752336766397861,0
V5,03_1d_two_free_regions,0.1517857142857142,0.3437499999999999,57,0.3550953789669116,0
V5,03_1d_two_free_regions,0.1517857142857142,0.3437499999999999,58,0.2182840274653344,0
V5,03_1d_two_free_regions,0.1517857142857142,0.3437499999999999,59,0.1606227731172592,0
V5,03_1d_two_free_regions,0.1517857142857142,0.3437499999999999,60,0.370289180409214,0
V5,04_1d_clustered_medium,0.2232142857142857,0.4196428571428571,1,0.2633633598194947,0
V5,04_1d_clustered_medium,0.2232142857142857,0.4196428571428571,2,0.2601622510344325,0
V5,04_1d_clustered_medium,0.2232142857142857,0.4196428571428571,3,0.2064918175636559,0
V5,04_1d_clustered_medium,0.2232142857142857,0.4196428571428571,4,0.2234224890736241,0
V5,04_1d_clustered_medium,0.2232142857142857,0.4196428571428571,5,0.2618750686305349,0
V5,04_1d_clustered_medium,0.2232142857142857,0.4196428571428571,6,0.4197001979059442,0
V5,04_1d_clustered_medium,0.2232142857142857,0.4196428571428571,7,0.4635735789596079,0
V5,04_1d_clustered_medium,0.2232142857142857,0.4196428571428571,8,0.3664285114424786,0
V5,04_1d_clustered_medium,0.2232142857142857,0.4196428571428571,9,0.3342781570515062,0
V5,04_1d_clustered_medium,0.2232142857142857,0.4196428571428571,10,0.2291901728544864,0
V5,04_1d_clustered_medium,0.2232142857142857,0.4196428571428571,11,0.1240631384239767,0
V5,04_1d_clustered_medium,0.2232142857142857,0.4196428571428571,12,0.1782496081890488,0
V5,04_1d_clustered_medium,0.2232142857142857,0.4196428571428571,13,0.2382541430107158,0
V5,04_1d_clustered_medium,0.2232142857142857,0.4196428571428571,14,0.3734773585881458,0
V5,04_1d_clustered_medium,0.2232142857142857,0.4196428571428571,15,0.4613194836704791,0
V5,04_1d_clustered_medium,0.2232142857142857,0.4196428571428571,16,0.3966947150765224,0
V5,04_1d_clustered_medium,0.2232142857142857,0.4196428571428571,17,0.265075935367954,0
V5,04_1d_clustered_medium,0.2232142857142857,0.4196428571428571,18,0.3173609408214163,0
V5,04_1d_clustered_medium,0.2232142857142857,0.4196428571428571,19,0.3235631911827216,0
V5,04_1d_clustered_medium,0.2232142857142857,0.4196428571428571,20,0.306586876522355,0
V5,04_1d_clustered_medium,0.2232142857142857,0.4196428571428571,21,0.2927557278392454,0
V5,04_1d_clustered_medium,0.2232142857142857,0.4196428571428571,22,0.3379616153607498,0
V5,04_1d_clustered_medium,0.2232142857142857,0.4196428571428571,23,0.1663461402612477,0
V5,04_1d_clustered_medium,0.2232142857142857,0.4196428571428571,24,0.0975054099811663,0
V5,04_1d_clustered_medium,0.2232142857142857,0.4196428571428571,25,0.2994383658001355,0
V5,04_1d_clustered_medium,0.2232142857142857,0.4196428571428571,26,0.4968331593328114,0
V5,04_1d_clustered_medium,0.2232142857142857,0.4196428571428571,27,0.4120367917090537,0
V5,04_1d_clustered_medium,0.2232142857142857,0.4196428571428571,28,0.3970921528116347,0
V5,04_1d_clustered_medium,0.2232142857142857,0.4196428571428571,29,0.281577201228616,0
V5,04_1d_clustered_medium,0.2232142857142857,0.4196428571428571,30,0.0896375721996696,0
V5,04_1d_clustered_medium,0.2232142857142857,0.4196428571428571,31,0.078332929994006,0
V5,04_1d_clustered_medium,0.2232142857142857,0.4196428571428571,32,0.2061764166917742,0
V5,04_1d_clustered_medium,0.2232142857142857,0.4196428571428571,33,0.4183650939215049,0
V5,04_1d_clustered_medium,0.2232142857142857,0.4196428571428571,34,0.5664049885645189,0
V5,04_1d_clustered_medium,0.2232142857142857,0.4196428571428571,35,0.4635727130332224,0
V5,04_1d_clustered_medium,0.2232142857142857,0.4196428571428571,36,0.1945851486254562,0
V5,04_1d_clustered_medium,0.2232142857142857,0.4196428571428571,37,0.1513444261198122,0
V5,04_1d_clustered_medium,0.2232142857142857,0.4196428571428571,38,0.25751196434273,0
V5,04_1d_clustered_medium,0.2232142857142857,0.4196428571428571,39,0.2926853687110403,0
V5,04_1d_clustered_medium,0.2232142857142857,0.4196428571428571,40,0.381351556297385,0
V5,04_1d_clustered_medium,0.2232142857142857,0.4196428571428571,41,0.3747239802876517,0
V5,04_1d_clustered_medium,0.2232142857142857,0.4196428571428571,42,0.1336302706288815,0
V5,04_1d_clustered_medium,0.2232142857142857,0.4196428571428571,43,0.0567868423908331,0
V5,04_1d_clustered_medium,0.2232142857142857,0.4196428571428571,44,0.1216830877893966,0
V5,04_1d_clustered_medium,0.2232142857142857,0.4196428571428571,45,0.2784575367193894,0
V5,04_1d_clustered_medium,0.2232142857142857,0.4196428571428571,46,0.627129819368508,0
V5,04_1d_clustered_medium,0.2232142857142857,0.4196428571428571,47,0.743346917180962,1
V5,04_1d_clustered_medium,0.2232142857142857,0.4196428571428571,48,0.4610270770741402,0
V5,04_1d_clustered_medium,0.2232142857142857,0.4196428571428571,49,0.2070820903533218,0
V5,04_1d_clustered_medium,0.2232142857142857,0.4196428571428571,50,0.0909119499116663,0
V5,04_1d_clustered_medium,0.2232142857142857,0.4196428571428571,51,0.0679656850872316,0
V5,04_1d_clustered_medium,0.2232142857142857,0.4196428571428571,52,0.1507575683870025,0
V5,04_1d_clustered_medium,0.2232142857142857,0.4196428571428571,53,0.3881404798371641,0
V5,04_1d_clustered_medium,0.2232142857142857,0.4196428571428571,54,0.459334783074195,0
V5,04_1d_clustered_medium,0.2232142857142857,0.4196428571428571,55,0.3421367494887433,0
V5,04_1d_clustered_medium,0.2232142857142857,0.4196428571428571,56,0.1669600013109436,0
V5,04_1d_clustered_medium,0.2232142857142857,0.4196428571428571,57,0.2310307633658305,0
V5,04_1d_clustered_medium,0.2232142857142857,0.4196428571428571,58,0.3460617165170658,0
V5,04_1d_clustered_medium,0.2232142857142857,0.4196428571428571,59,0.4292650077775405,0
V5,04_1d_clustered_medium,0.2232142857142857,0.4196428571428571,60,0.381446322153052,0
V5,05_1d_long_clustered_blocks,0.2946428571428571,0.4107142857142857,1,0.4014244284648183,0
V5,05_1d_long_clustered_blocks,0.2946428571428571,0.4107142857142857,2,0.4520120544168905,0
V5,05_1d_long_clustered_blocks,0.2946428571428571,0.4107142857142857,3,0.3987694660520475,0
V5,05_1d_long_clustered_blocks,0.2946428571428571,0.4107142857142857,4,0.3825968891346398,0
V5,05_1d_long_clustered_blocks,0.2946428571428571,0.4107142857142857,5,0.3730773288493437,0
V5,05_1d_long_clustered_blocks,0.2946428571428571,0.4107142857142857,6,0.4028460998291893,0
V5,05_1d_long_clustered_blocks,0.2946428571428571,0.4107142857142857,7,0.3929835140096425,0
V5,05_1d_long_clustered_blocks,0.2946428571428571,0.4107142857142857,8,0.4150987094867397,0
V5,05_1d_long_clustered_blocks,0.2946428571428571,0.4107142857142857,9,0.4450510590705927,0
V5,05_1d_long_clustered_blocks,0.2946428571428571,0.4107142857142857,10,0.5179748425185673,0
V5,05_1d_long_clustered_blocks,0.2946428571428571,0.4107142857142857,11,0.5072236122221044,0
V5,05_1d_long_clustered_blocks,0.2946428571428571,0.4107142857142857,12,0.5026641371796575,0
V5,05_1d_long_clustered_blocks,0.2946428571428571,0.4107142857142857,13,0.4124494104200965,0
V5,05_1d_long_clustered_blocks,0.2946428571428571,0.4107142857142857,14,0.3605916749644763,0
V5,05_1d_long_clustered_blocks,0.2946428571428571,0.4107142857142857,15,0.3170116471421807,0
V5,05_1d_long_clustered_blocks,0.2946428571428571,0.4107142857142857,16,0.2067455301614708,0
V5,05_1d_long_clustered_blocks,0.2946428571428571,0.4107142857142857,17,0.2002935663065115,0
V5,05_1d_long_clustered_blocks,0.2946428571428571,0.4107142857142857,18,0.2035072566876502,0
V5,05_1d_long_clustered_blocks,0.2946428571428571,0.4107142857142857,19,0.2931467870964129,0
V5,05_1d_long_clustered_blocks,0.2946428571428571,0.4107142857142857,20,0.4426113339520532,0
V5,05_1d_long_clustered_blocks,0.2946428571428571,0.4107142857142857,21,0.6550785002449079,0
V5,05_1d_long_clustered_blocks,0.2946428571428571,0.4107142857142857,22,0.7033068944187115,0
V5,05_1d_long_clustered_blocks,0.2946428571428571,0.4107142857142857,23,0.5794285531530162,0
V5,05_1d_long_clustered_blocks,0.2946428571428571,0.4107142857142857,24,0.4034333465098594,0
V5,05_1d_long_clustered_blocks,0.2946428571428571,0.4107142857142857,25,0.2305876767461686,0
V5,05_1d_long_clustered_blocks,0.2946428571428571,0.4107142857142857,26,0.1282890713376168,0
V5,05_1d_long_clustered_blocks,0.2946428571428571,0.4107142857142857,27,0.0903362021354279,0
V5,05_1d_long_clustered_blocks,0.2946428571428571,0.4107142857142857,28,0.0968301391924995,0
V5,05_1d_long_clustered_blocks,0.2946428571428571,0.4107142857142857,29,0.1795871108863262,0
V5,05_1d_long_clustered_blocks,0.2946428571428571,0.4107142857142857,30,0.4762782041646864,0
V5,05_1d_long_clustered_blocks,0.2946428571428571,0.4107142857142857,31,0.8036031913343722,1
V5,05_1d_long_clustered_blocks,0.2946428571428571,0.4107142857142857,32,0.7694010964949387,0
V5,05_1d_long_clustered_blocks,0.2946428571428571,0.4107142857142857,33,0.56546157540744,0
V5,05_1d_long_clustered_blocks,0.2946428571428571,0.4107142857142857,34,0.2886289528919558,0
V5,05_1d_long_clustered_blocks,0.2946428571428571,0.4107142857142857,35,0.2254261313097212,0
V5,05_1d_long_clustered_blocks,0.2946428571428571,0.4107142857142857,36,0.1668499343999628,0
V5,05_1d_long_clustered_blocks,0.2946428571428571,0.4107142857142857,37,0.2489163645327591,0
V5,05_1d_long_clustered_blocks,0.2946428571428571,0.4107142857142857,38,0.2551362735824489,0
V5,05_1d_long_clustered_blocks,0.2946428571428571,0.4107142857142857,39,0.2541990179215661,0
V5,05_1d_long_clustered_blocks,0.2946428571428571,0.4107142857142857,40,0.3464700920586521,0
V5,05_1d_long_clustered_blocks,0.2946428571428571,0.4107142857142857,41,0.5739899082186578,0
V5,05_1d_long_clustered_blocks,0.2946428571428571,0.4107142857142857,42,0.6220255608114537,0
V5,05_1d_long_clustered_blocks,0.2946428571428571,0.4107142857142857,43,0.526370170091936,0
V5,05_1d_long_clustered_blocks,0.2946428571428571,0.4107142857142857,44,0.4079587306409605,0
V5,05_1d_long_clustered_blocks,0.2946428571428571,0.4107142857142857,45,0.3662196829409718,0
V5,05_1d_long_clustered_blocks,0.2946428571428571,0.4107142857142857,46,0.2994528586160834,0
V5,05_1d_long_clustered_blocks,0.2946428571428571,0.4107142857142857,47,0.3727594397387118,0
V5,05_1d_long_clustered_blocks,0.2946428571428571,0.4107142857142857,48,0.3470258549384902,0
V5,05_1d_long_clustered_blocks,0.2946428571428571,0.4107142857142857,49,0.3380895164433157,0
V5,05_1d_long_clustered_blocks,0.2946428571428571,0.4107142857142857,50,0.3059135372399942,0
V5,05_1d_long_clustered_blocks,0.2946428571428571,0.4107142857142857,51,0.4146684784783301,0
V5,05_1d_long_clustered_blocks,0.2946428571428571,0.4107142857142857,52,0.4903461760396308,0
V5,05_1d_long_clustered_blocks,0.2946428571428571,0.4107142857142857,53,0.456370445352794,0
V5,05_1d_long_clustered_blocks,0.2946428571428571,0.4107142857142857,54,0.4655142795204434,0
V5,05_1d_long_clustered_blocks,0.2946428571428571,0.4107142857142857,55,0.442825777499316,0
V5,05_1d_long_clustered_blocks,0.2946428571428571,0.4107142857142857,56,0.3568760629771138,0
V5,05_1d_long_clustered_blocks,0.2946428571428571,0.4107142857142857,57,0.2855308801865945,0
V5,05_1d_long_clustered_blocks,0.2946428571428571,0.4107142857142857,58,0.3335521494782614,0
V5,05_1d_long_clustered_blocks,0.2946428571428571,0.4107142857142857,59,0.3581096682016031,0
V5,05_1d_long_clustered_blocks,0.2946428571428571,0.4107142857142857,60,0.4483179166090445,0
V5,06_2d_tiny_corner_block,0.7678571428571429,0.3169642857142857,1,0.3367518399223072,0
V5,06_2d_tiny_corner_block,0.7678571428571429,0.3169642857142857,2,0.5677171034909374,0
V5,06_2d_tiny_corner_block,0.7678571428571429,0.3169642857142857,3,0.9302379003896628,0
V5,06_2d_tiny_corner_block,0.7678571428571429,0.3169642857142857,4,0.6398630007230608,0
V5,06_2d_tiny_corner_block,0.7678571428571429,0.3169642857142857,5,0.6034590493706904,0
V5,06_2d_tiny_corner_block,0.7678571428571429,0.3169642857142857,6,0.427970871723197,0
